id,label,weight,overview.main_BasicBlock_55_353,overview.main_BasicBlock_38_112,overview.main_BasicBlock_45_206,overview.modExp_BasicBlock_9_28,overview.main_BasicBlock_37_98,overview.main_BasicBlock_41_150,overview.modExp_BasicBlock_23_148,overview.main_BasicBlock_34_63,overview.main_BasicBlock_65_437,overview.modExp_BasicBlock_6_0,overview.main_BasicBlock_30_278,overview.modExp_BasicBlock_12_60,overview.main_BasicBlock_32_46,overview.main_BasicBlock_28_0,overview.main_BasicBlock_40_132,overview.main_BasicBlock_46_225,overview.modExp_BasicBlock_18_110,overview.main_BasicBlock_46_245,overview.main_BasicBlock_57_371,overview.modExp_BasicBlock_11_46,overview.main_BasicBlock_53_333,overview.main_BasicBlock_47_262,overview.modExp_BasicBlock_7_13,overview.main_BasicBlock_30_21,overview.main_BasicBlock_36_79,overview.main_BasicBlock_51_308,overview.main_BasicBlock_51_295,overview.modExp_BasicBlock_16_95,overview.modExp_BasicBlock_21_130,overview.main_BasicBlock_44_169,overview.modExp_BasicBlock_14_76,overview.main_BasicBlock_44_189
1.0y+4750.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4760.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4770.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4780.0,8,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,10,0,0,0,0,8.0y+0.0,9,0,3.5y+54.4,0
1.0y+4790.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4800.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4810.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4820.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4830.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4840.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4850.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4860.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4870.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4880.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4890.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4900.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4910.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4920.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4930.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4940.0,8,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,10,0,0,0,0,8.0y+0.0,9,0,3.5y+54.4,0
1.0y+4950.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4960.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4970.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4980.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4990.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+5000.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+5010.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+5020.0,8,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,10,0,0,0,0,8.0y+0.0,9,0,3.5y+54.4,0
1.0y+5030.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+5040.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+5050.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+5060.0,8,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,10,0,0,0,0,8.0y+0.0,9,0,3.5y+54.4,0
1.0y+5070.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+5080.0,8,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,10,0,0,0,0,8.0y+0.0,9,0,3.5y+54.4,0
1.0y+5090.0,8,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,10,0,0,0,0,8.0y+0.0,9,0,3.5y+54.4,0
1.0y+5100.0,9,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.9y+70.2,0,0,0,0,3.9y+61.2,0,1,9,0.4,0,10,0,0,0,0,9.0y+0.0,9,0,3.9y+61.2,0
1.0y+5110.0,1,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.4y+7.8,0,0,0,0,0.4y+6.8,0,1,1,0.4,0,11,0,0,0,0,1.0y+0.0,10,0,0.4y+6.8,0
1.0y+5120.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+5130.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+5140.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5150.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+5160.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5170.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5180.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5190.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+5200.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5210.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5220.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5230.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5240.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5250.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5260.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5270.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+5280.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5290.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5300.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5310.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5320.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5330.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5340.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5350.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5360.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5370.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5380.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5390.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5400.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5410.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5420.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+5430.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+5440.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5450.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5460.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5470.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5480.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5490.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5500.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5510.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5520.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5530.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5540.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5550.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5560.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5570.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5580.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+5590.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5600.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5610.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5620.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5630.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5640.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5650.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5660.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+5670.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5680.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5690.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5700.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+5710.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5720.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+5730.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+5740.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+5750.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+5760.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5770.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5780.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5790.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5800.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5810.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5820.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5830.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5840.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5850.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5860.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5870.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5880.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5890.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5900.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+5910.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+5920.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5930.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5940.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
